"auto_id","hisco_45_id","hisco_3_id","hisco_2_id","hisco_1_id","label","description","country_code","preferred"
"35986","60","2","7","7","Continuous Sugar-Refining Machine Operator","Controls series of automatic machines which refine beet or cane sugar by a continuous process.","","0"
"35987","90","2","7","7","Other Sugar Processors and Refiners","This group includes sugar processors and refiners not elsewhere classified, for example those who extract and refine sugar juices from maple, palm and other vegetable sources; operate evaporating equipment to reduce sugar liquor to a specific density; operate equipment to separate sugar crystals from molasses.","","0"
"35988","10","3","7","7","Butcher, General","Slaughters animals, bones and cuts up carcasses and prepares standard meat cuts.","","0"
"35989","20","3","7","7","Slaughterer","Slaughters animals and flays, trims and reduces carcasses.","","0"
"35990","30","3","7","7","Meat Cutter","Cuts meat into portions suitable for sale to individual customers or for use in meat-processing plants.","","0"
"35991","40","3","7","7","Sausage Maker","Prepares ingredients for various kinds of sausages and similar products and operates machines for their manufacture:","","0"
"35992","90","3","7","7","Other Butchers and Meat Preparers","This group includes butchers and meat prepares not elsewhere classified, for example those who specialise in the productions of pork products or in the treatment and preparation of edible offal for use in meat-product making.","","0"
"35993","10","4","7","7","Preserving Cook, General","Cooks meat, fish, fruit, vegetables or other foods in large quantities preparatory to canning or preserving.","","0"
"35994","15","4","7","7","Fish-Preserving Cook","Cooks fish and other sea or freshwater foods in large quantities preparatory to canning or preserving.","","0"
"35995","20","4","7","7","Sterilising Cook","Operates pressure-cooker or other vessel to sterilise meat, fish, fruit, vegetables or jam prior to canning or bottling.","","0"
"35996","30","4","7","7","Foodstuffs Freezer","Freezes fruit, vegetables and other foods.","","0"
"35997","40","4","7","7","Foodstuffs Dehydrator","Operates drying units to remove moisture from fruit, vegetables and other food.","","0"
"35998","50","4","7","7","Pickler, Food","Cures meat, fish, other foods and food products.","","0"
"35999","60","4","7","7","Meat and Fish Smoker","Operates smoke chambers or ovens to smoke meat, fish and other foodstuffs.","","0"
"36000","90","4","7","7","Other Food Preservers","This group includes food preservers not elsewhere classified, for example those who prepare foods for canning; extract essence from foods by heat processes and make concentrates or powders; whiten or enrich natural colours of fruit or vegetables; or dry fish in the sun.","","0"
"36001","10","5","7","7","Dairy Product Processor, General","Performs one or more tasks in the preparation of various dairy products, setting up and operating equipment to process milk, cream, and other dairy products, following specified methods and formulae.","","0"
"36002","20","5","7","7","Dairy Product Pasteuriser","Operates pasteurising equipment to remove harmful bacteria from milk and other dairy products.","","0"
"36003","30","5","7","7","Butter Maker","Performs one or more tasks in butter making: pasteurises milk to eliminate harmful bacteria; separates cream from milk in centrifuge; adds lactic ferment to ripen cream; pours or pumps cream into mechanical churn; starts churn and controls moisture, temperature and churning time.","","0"
"36004","40","5","7","7","Cheese Maker","Performs one or more tasks in cheese making.","","0"
"36005","50","5","7","7","Ice-Cream Maker","Makes ice-cream from milk, sugar and other ingredients.","","0"
"36006","90","5","7","7","Other Dairy Product Processors","This group includes dairy product processors not elsewhere classified, for example those who salt cheeses by immersing them in brine or rubbing them with dry salt; operate machines which homogenise milk or mould butter or cheese into shape; make condensed or powdered milk; or make bacterial cultures used in butter, cheese and other dairy products making.","","0"
"36007","10","6","7","7","Baker, General","Makes bread, cake, biscuits, pastries, pies and other flour products.","","0"
"36008","20","6","7","7","Bread Baker","Makes all kinds of bread.","","0"
"36009","30","6","7","7","Pastry Maker","Makes tarts, cakes and other pastry products.","","0"
"36010","40","6","7","7","Macaroni Maker","Makes macaroni and similar wheat products.","","0"
"36011","50","6","7","7","Chocolate Maker","Operates grinding, pressing, mixing and other machines to make chocolate.","","0"
"36012","60","6","7","7","Confectionery Maker","Makes confectionery from mixture of sugar, chocolate and other ingredients.","","0"
"36013","90","6","7","7","Other Bakers, Pastry Cooks and Confectionery Makers","This group includes bakers, pastry cooks and confectionery makers not elsewhere classified, for example those who make biscuits and spiced bread; make chewing gum; make fondants, caramels and other sweets; enrobe fondants, caramels, nuts or other foods by hand or machine; operate automatic machines which mould chocolate, soft sweets or jellies; or use tempering machines to maintain correct temperature and grain of liquid chocolate.","","0"
"36014","20","7","7","7","Coffee and Tea Taster","Tastes brewed samples of coffee or tea.","","0"
"36015","30","7","7","7","Coffee Blender","Operates machine which mixes various grades of green coffee.","","0"
"36016","40","7","7","7","Tea Blender","Operates machine which mixes various grades of tea.","","0"
"36017","50","7","7","7","Coffee Roaster","Roasts blended coffee beans or chicory roots in heated revolving cylinders.","","0"
"36018","60","7","7","7","Cocoa-Bean Roaster","Roasts cocoa beans in heated revolving cylinders.","","0"
"36019","90","7","7","7","Other Tea, Coffee and Cocoa Preparers","This group includes tea, coffee and cocoa preparers not elsewhere classified, for example those who break outer coverings of cocoa beans and crush them into nibs; or grind cocoa and coffee.","","0"
"36020","10","8","7","7","Brewer, General","Mixes, presses, malts and ferments grains or fruits to make alcoholic or non-alchoholic beverages.","","0"
"36021","20","8","7","7","Germination Worker (Malting)","Germinates barley or other grain used in making distilled or malt liquors.","","0"
"36022","25","8","7","7","Kilnman (Malting)","Dries germinated grain used in preparing malt for making distilled and malt liquors.","","0"
"36023","30","8","7","7","Malt Cooker","Cooks malt in water to prepare mash used in making distilled or malt liquors.","","0"
"36024","35","8","7","7","Fermenting-Room Man","Controls fermentation process in making distilled or malt liquors.","","0"
"36025","40","8","7","7","Yeast Maker","Makes yeast used in production of distilled and malt liquors.","","0"
"36026","50","8","7","7","Wine Worker","Performs variety of tasks in wine making.","","0"
"36027","60","8","7","7","Wine and Liquor Taster","Tastes samples of wine or liquor.","","0"
"36028","70","8","7","7","Vinegar Maker","Carries out all processes connected with manufacture of vinegar from malt, denatured alcohol, wine or other source.","","0"
"36029","80","8","7","7","Fruit Press-Operator","Extracts juice from fruit pulp using power press.","","0"
"36030","90","8","7","7","Other Brewers, Wine and Beverage Makers","This group includes brewers, wine and beverage makers not elsewhere classified, for example those who add hops and sugar to malt and water mash and cook them; blend wines and distilled liquors; rack and mature wines; clarify wines by turning bottles periodically or by chemical action; treat wine to make champagne; or make non-alcoholic beverages.","","0"
"36031","20","9","7","7","Oil Presser (Edible Oils)","Extracts oil from oil-bearing seeds, fruits and nuts.","","0"
"36032","25","9","7","7","Refining Machine-Operator (Oils and Fats)","Operates machine which refines crude soya bean, cotton seed, peanut and other edible oils.","","0"
"36033","30","9","7","7","Hydrogenation Operator (Oils and Fats)","Operates equipment to process oils and fats used in making margarine.","","0"
