"ccode","year","pop","gdp","lab","cra","edu","att","lif","hgt","pol","id","hom","bio","c2p","s2p","s2t","c2t","ine","country","region"
8,1824,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1825,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1826,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1827,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1828,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1829,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1830,444,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0.92,0,0,NA,NA,NA,NA,"East. Europe and form. SU"
8,1831,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1832,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1833,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1834,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1835,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1836,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1837,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1838,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1839,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1840,471,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0.916,0,0,NA,NA,NA,NA,"East. Europe and form. SU"
8,1841,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1842,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1843,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1844,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1845,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1846,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1847,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1848,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1849,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1850,500,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0.913,0,0,0,NA,NA,NA,"East. Europe and form. SU"
8,1851,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1852,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1853,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1854,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1855,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1856,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1857,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1858,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1859,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1860,552,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0.906,0,0,0,NA,NA,NA,"East. Europe and form. SU"
8,1861,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1862,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1863,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1864,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1865,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1866,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1867,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1868,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1869,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1870,603,446.1028192,NA,NA,NA,NA,NA,NA,1,NA,NA,0.899,0,0,0,NA,41.2354,"Albania","East. Europe and form. SU"
8,1871,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1872,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1873,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1874,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1875,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1876,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1877,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1878,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1879,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1880,665,NA,NA,NA,NA,NA,NA,170.1,1,NA,NA,0.892,0,0,0,NA,NA,NA,"East. Europe and form. SU"
8,1881,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1882,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1883,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1884,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1885,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1886,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1887,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1888,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1889,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1890,726,597.7961433,NA,NA,NA,NA,NA,169.8,1,NA,NA,0.884,0,0,0,NA,28.36242,"Albania","East. Europe and form. SU"
8,1891,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1892,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1893,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1894,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1895,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1896,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1897,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1898,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1899,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1900,800,685,NA,NA,NA,NA,NA,169.2,1,NA,NA,0.876,0,0,0,NA,NA,NA,"East. Europe and form. SU"
8,1901,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1902,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1903,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1904,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1905,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1906,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1907,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1908,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1909,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1910,874,780.3203661,NA,NA,NA,NA,NA,NA,1,NA,NA,0.868,0,0,0,NA,27.70537,"Albania","East. Europe and form. SU"
8,1911,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1912,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1913,NA,810.6904232,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1914,NA,NA,NA,NA,NA,NA,NA,NA,9,0,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1915,NA,NA,NA,NA,NA,NA,NA,NA,11,0,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1916,NA,NA,NA,NA,NA,NA,NA,NA,11,0,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1917,NA,NA,NA,NA,NA,NA,NA,NA,11,0,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1918,NA,NA,NA,NA,NA,NA,NA,NA,11,0,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1919,NA,NA,NA,NA,NA,NA,NA,NA,11,0,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1920,932,NA,NA,NA,NA,NA,NA,NA,11,0,NA,0.864,0,0,0,NA,NA,NA,"East. Europe and form. SU"
8,1921,NA,NA,NA,NA,NA,NA,NA,NA,11,0,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1922,NA,NA,NA,NA,NA,NA,NA,NA,11,0,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1923,NA,NA,NA,NA,NA,NA,NA,NA,11,0,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1924,NA,NA,NA,NA,NA,NA,NA,NA,11,0,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1925,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1926,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1927,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1928,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1929,NA,926.3050154,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1930,971,NA,NA,NA,NA,NA,NA,NA,2,0,NA,0.863,0,0,0,NA,NA,NA,"East. Europe and form. SU"
8,1931,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1932,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,1933,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,2,NA,NA,"East. Europe and form. SU"
8,1934,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,2,NA,NA,"East. Europe and form. SU"
8,1935,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,5,NA,NA,"East. Europe and form. SU"
8,1936,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,35,NA,NA,"East. Europe and form. SU"
8,1937,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,81,NA,NA,"East. Europe and form. SU"
8,1938,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,95,NA,NA,"East. Europe and form. SU"
8,1939,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,118,NA,NA,"East. Europe and form. SU"
8,1940,1062,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,0.855,0.18,0,4,189,NA,NA,"East. Europe and form. SU"
8,1941,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,171,NA,NA,"East. Europe and form. SU"
8,1942,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,203,NA,NA,"East. Europe and form. SU"
8,1943,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,126,NA,NA,"East. Europe and form. SU"
8,1944,NA,NA,NA,NA,NA,NA,NA,NA,11,0,NA,NA,NA,NA,NA,42,NA,NA,"East. Europe and form. SU"
8,1945,NA,NA,NA,NA,NA,NA,NA,NA,6,3.32,NA,NA,NA,NA,NA,33,NA,NA,"East. Europe and form. SU"
8,1946,NA,NA,NA,NA,NA,NA,NA,NA,2,3.32,NA,NA,NA,NA,NA,132,NA,NA,"East. Europe and form. SU"
8,1947,NA,NA,NA,NA,NA,NA,NA,NA,2,3.32,NA,NA,NA,NA,NA,253,NA,NA,"East. Europe and form. SU"
8,1948,NA,NA,NA,NA,NA,NA,NA,NA,2,3.32,NA,NA,NA,NA,NA,192,NA,NA,"East. Europe and form. SU"
8,1949,NA,NA,NA,NA,NA,NA,NA,NA,2,3.32,NA,NA,NA,NA,NA,277,NA,NA,"East. Europe and form. SU"
8,1950,1215,1001.338615,NA,NA,NA,NA,55.262,NA,2,0.94,NA,0.841,0.07,0,3,81,NA,NA,"East. Europe and form. SU"
8,1951,NA,1044.557973,NA,NA,NA,NA,55.262,NA,2,0.94,NA,NA,NA,NA,NA,110,NA,NA,"East. Europe and form. SU"
8,1952,NA,1046.233054,NA,NA,NA,NA,55.262,NA,2,0.94,NA,NA,NA,NA,NA,103,NA,NA,"East. Europe and form. SU"
8,1953,NA,1088.53742,NA,NA,NA,NA,55.262,NA,2,0.94,NA,NA,NA,NA,NA,113,NA,NA,"East. Europe and form. SU"
8,1954,NA,1120.48793,NA,NA,NA,NA,55.262,NA,2,0.05,NA,NA,NA,NA,NA,137,NA,NA,"East. Europe and form. SU"
8,1955,NA,1180.895354,NA,NA,NA,NA,59.317,NA,2,0.05,NA,NA,NA,NA,NA,181,NA,NA,"East. Europe and form. SU"
8,1956,NA,1192.770043,NA,NA,NA,NA,59.317,NA,2,0.05,NA,NA,NA,NA,NA,229,NA,NA,"East. Europe and form. SU"
8,1957,NA,1269.213447,NA,NA,NA,NA,59.317,NA,2,0.05,NA,NA,NA,NA,NA,410,NA,NA,"East. Europe and form. SU"
8,1958,NA,1326.395065,NA,NA,NA,NA,59.317,NA,2,0,NA,NA,NA,NA,NA,328,NA,NA,"East. Europe and form. SU"
8,1959,NA,1380.996596,NA,NA,NA,NA,59.317,NA,2,0,NA,NA,NA,NA,NA,394,NA,NA,"East. Europe and form. SU"
8,1960,1611,1450.914723,NA,NA,NA,NA,64.861,NA,2,0,NA,0.8,0.34,0.01,21,551,NA,NA,"East. Europe and form. SU"
8,1961,NA,1462.967703,NA,NA,NA,NA,64.861,NA,2,0,NA,NA,NA,NA,NA,622,NA,NA,"East. Europe and form. SU"
8,1962,NA,1511.390403,NA,NA,NA,NA,64.861,NA,2,0,NA,NA,NA,NA,NA,672,NA,NA,"East. Europe and form. SU"
8,1963,NA,1562.942633,NA,NA,NA,NA,64.861,NA,2,0,NA,NA,NA,NA,NA,568,NA,NA,"East. Europe and form. SU"
8,1964,NA,1616.472785,NA,NA,NA,NA,64.861,NA,2,0,NA,NA,NA,NA,NA,551,NA,NA,"East. Europe and form. SU"
8,1965,NA,1675.446942,NA,NA,NA,NA,66.25,NA,2,0,NA,NA,NA,NA,NA,594,NA,NA,"East. Europe and form. SU"
8,1966,NA,1738.263986,NA,NA,NA,NA,66.25,NA,2,0,NA,NA,NA,NA,NA,696,NA,NA,"East. Europe and form. SU"
8,1967,NA,1803.690201,NA,NA,NA,NA,66.25,NA,2,0,NA,NA,NA,NA,NA,731,NA,NA,"East. Europe and form. SU"
8,1968,NA,1868.785103,NA,NA,NA,NA,66.25,NA,2,0,NA,NA,NA,NA,NA,838,NA,NA,"East. Europe and form. SU"
8,1969,NA,1932.253052,NA,NA,NA,NA,66.25,NA,2,0,NA,NA,NA,NA,NA,885,NA,NA,"East. Europe and form. SU"
8,1970,2136,2003.536581,NA,NA,NA,NA,67.707,NA,2,0,NA,0.782,0.47,0.02,47,1001,NA,NA,"East. Europe and form. SU"
8,1971,NA,2083.621474,NA,NA,NA,NA,67.707,NA,2,0,NA,NA,NA,NA,NA,1165,NA,NA,"East. Europe and form. SU"
8,1972,NA,2165.203166,NA,NA,NA,NA,67.707,NA,2,0,NA,NA,NA,NA,NA,1508,NA,NA,"East. Europe and form. SU"
8,1973,NA,2273.048945,NA,NA,NA,NA,67.707,NA,2,0,NA,NA,NA,NA,NA,1432,NA,NA,"East. Europe and form. SU"
8,1974,NA,2281.522696,NA,NA,NA,NA,67.707,NA,2,0,NA,NA,NA,NA,NA,1159,NA,NA,"East. Europe and form. SU"
8,1975,NA,2289.472184,NA,NA,NA,NA,69.709,NA,2,0,NA,NA,NA,NA,NA,1216,NA,NA,"East. Europe and form. SU"
8,1976,NA,2298.636292,NA,NA,NA,NA,69.709,NA,2,0,NA,NA,NA,NA,NA,1309,NA,NA,"East. Europe and form. SU"
8,1977,NA,2308.691986,NA,NA,NA,NA,69.709,NA,2,0,NA,NA,NA,NA,NA,1498,NA,NA,"East. Europe and form. SU"
8,1978,NA,2319.317993,NA,NA,NA,NA,69.709,NA,2,0,NA,NA,NA,NA,NA,1703,NA,NA,"East. Europe and form. SU"
8,1979,NA,2330.625451,NA,NA,NA,NA,69.709,NA,2,0,NA,NA,NA,NA,NA,1981,NA,NA,"East. Europe and form. SU"
8,1980,2671,2347.084121,NA,NA,NA,NA,70.623,NA,2,0,NA,0.778,0.49,0.03,83,1318,NA,NA,"East. Europe and form. SU"
8,1981,NA,2359.676337,NA,NA,NA,NA,70.623,NA,2,0,NA,NA,NA,NA,NA,1936,NA,NA,"East. Europe and form. SU"
8,1982,NA,2372.65099,NA,NA,NA,NA,70.623,NA,2,0,NA,NA,NA,NA,NA,1905,NA,NA,"East. Europe and form. SU"
8,1983,NA,2386.501462,NA,NA,NA,NA,70.623,NA,2,0,NA,NA,NA,NA,NA,1994,NA,NA,"East. Europe and form. SU"
8,1984,NA,2400.087877,NA,NA,NA,NA,70.623,NA,2,0,NA,NA,NA,NA,NA,2021,NA,NA,"East. Europe and form. SU"
8,1985,NA,2412.648828,NA,NA,NA,NA,71.99,NA,2,0,NA,NA,NA,NA,NA,2057,NA,NA,"East. Europe and form. SU"
8,1986,NA,2427.97915,NA,NA,NA,NA,71.99,NA,2,0,NA,NA,NA,NA,NA,2126,NA,NA,"East. Europe and form. SU"
8,1987,NA,2443.259125,NA,NA,NA,NA,71.99,NA,2,0,1.43,NA,NA,NA,NA,1954,NA,NA,"East. Europe and form. SU"
8,1988,NA,2458.729115,NA,NA,NA,NA,71.99,NA,2,0,1.56,NA,NA,NA,NA,1910,NA,NA,"East. Europe and form. SU"
8,1989,NA,2477.271267,NA,NA,NA,NA,71.99,NA,2,0,2.17,NA,NA,NA,NA,2322,NA,NA,"East. Europe and form. SU"
8,1990,3289,2499.400144,NA,NA,NA,NA,71.689,NA,12,0,NA,0.776,0.6,0.03,93,1984,NA,NA,"East. Europe and form. SU"
8,1991,NA,1835.706149,NA,NA,NA,NA,71.689,NA,12,26.42,NA,NA,NA,NA,NA,1076,NA,NA,"East. Europe and form. SU"
8,1992,NA,1764.003834,NA,NA,NA,NA,71.689,NA,16,20.51,4.1,NA,NA,NA,NA,648,NA,NA,"East. Europe and form. SU"
8,1993,NA,1936.949431,NA,NA,NA,NA,71.689,NA,16,20.51,6,NA,NA,NA,NA,638,NA,NA,"East. Europe and form. SU"
8,1994,NA,2067.467282,NA,NA,NA,NA,71.689,NA,16,20.51,3.5,NA,NA,NA,NA,525,NA,NA,"East. Europe and form. SU"
8,1995,NA,2307.584114,NA,NA,NA,NA,72.948,NA,16,20.51,7.97,NA,NA,NA,NA,511,NA,NA,"East. Europe and form. SU"
8,1996,NA,2481.856309,NA,NA,NA,NA,72.948,NA,11,22.58,8.3,NA,NA,NA,NA,498,NA,NA,"East. Europe and form. SU"
8,1997,NA,2197.91225,NA,NA,NA,NA,72.948,NA,16,11.99,40.1,NA,NA,NA,NA,392,NA,NA,"East. Europe and form. SU"
8,1998,NA,2405.34461,NA,NA,NA,NA,72.948,NA,16,11.99,19.68,NA,NA,NA,NA,430,NA,NA,"East. Europe and form. SU"
8,1999,NA,2751.885327,NA,NA,NA,NA,72.948,NA,16,11.99,15.77,NA,NA,NA,NA,581,NA,NA,"East. Europe and form. SU"
8,2000,3068,2962.279357,NA,NA,NA,NA,75.404,167.9,16,11.99,4.21,0.774,0.19,0,13,584,28.6445446,"Albania","East. Europe and form. SU"
8,2001,3069,3228.523379,NA,NA,NA,NA,75.404,NA,16,NA,7.17,NA,NA,NA,NA,628,NA,NA,"East. Europe and form. SU"
8,2002,3076,3397.683995,NA,NA,NA,NA,75.404,NA,18,NA,7.44,NA,NA,NA,NA,696,NA,NA,"East. Europe and form. SU"
8,2003,3087,3627.058403,NA,NA,NA,NA,75.404,NA,18,NA,5.53,NA,NA,NA,NA,827,NA,NA,"East. Europe and form. SU"
8,2004,3099,3864.394503,NA,NA,NA,NA,75.404,NA,18,NA,4.31,NA,NA,NA,NA,1002,NA,NA,"East. Europe and form. SU"
8,2005,3111,4116.775963,NA,NA,NA,NA,76.281,NA,20,NA,4.71,NA,NA,NA,NA,955,NA,NA,"East. Europe and form. SU"
8,2006,3122,4367.438231,NA,NA,NA,NA,76.281,NA,20,NA,2.99,NA,NA,NA,NA,1155,NA,NA,"East. Europe and form. SU"
8,2007,3132,4647.313787,NA,NA,NA,NA,76.281,NA,20,NA,2.87,NA,NA,NA,NA,1222,NA,NA,"East. Europe and form. SU"
8,2008,3143,5010.031778,NA,NA,NA,NA,76.281,NA,20,NA,2.82,NA,NA,NA,NA,1132,NA,NA,"East. Europe and form. SU"
8,2009,3155,5178.866904,NA,NA,NA,NA,76.281,NA,20,NA,2.11,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
8,2010,3169,5374.99081,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.768,0.2,NA,NA,NA,NA,NA,"East. Europe and form. SU"
12,1800,2533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
12,1810,2611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
12,1820,2689,430.2714764,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.983,0,0,NA,NA,NA,NA,"MENA"
12,1830,3155,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0.98,0,0,NA,NA,NA,NA,"MENA"
12,1831,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
12,1832,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
12,1833,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
